Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1995/1/12,37,47,31,0,,
1995/1/13,34,45,24,0,,
1995/1/14,32,40,23,0,,
1995/1/15,35,39,33,0,,
1995/1/16,35,49,25,0,,
1995/1/17,39,52,29,0,,
1995/1/18,42,45,40,0,,
1995/1/19,38,42,36,0,,
1995/1/20,35,45,25,0,,
1995/1/21,41,43,40,0.86,,
1995/1/22,38,41,36,0.19,,
1995/1/23,37,45,31,0,,
1995/1/24,36,50,27,0,,
1995/1/25,40,56,27,0,,
1995/1/26,38,48,35,0,,
1995/1/27,36,45,29,0,,
1995/1/28,36,48,27,0,,
1995/1/29,35,48,26,0,,
1995/1/30,39,50,30,0,,
1995/1/31,38,48,29,0,,
1995/2/1,34,41,29,0,,
1995/2/2,31,40,21,0,,
1995/2/3,32,41,25,0,,
1995/2/4,33,43,26,0,,
1995/2/5,31,45,19,0,,
1995/2/6,35,53,22,0,,
1995/2/7,40,58,24,0,,
1995/2/8,46,54,42,0,,
1995/2/9,44,60,31,0,,
1995/2/10,44,56,36,0,,
1995/2/11,45,48,42,0.23,,
1995/2/12,45,47,43,0.36,,
1995/2/13,45,52,42,0,,
1995/2/14,42,52,32,0,,
1995/2/15,44,53,39,0,,
1995/2/16,43,52,35,0,,
1995/2/17,41,49,32,0,,
1995/2/18,40,44,38,0.22,,
1995/2/19,44,49,41,0.01,,
1995/2/20,44,52,38,0,,
1995/2/21,38,45,33,0,,
1995/2/22,41,49,32,0,,
1995/2/23,43,53,34,0,,
1995/2/24,43,52,33,0,,
1995/2/25,48,58,42,0,,
1995/2/26,43,56,31,0,,
1995/2/27,46,61,35,0,,
1995/2/28,40,49,29,0,,
1995/3/1,43,54,33,0,,
1995/3/2,46,54,38,0,,
1995/3/3,47,58,38,0.01,,
1995/3/4,41,52,33,0,,
1995/3/5,43,59,30,0,,
1995/3/6,51,67,38,0,,
1995/3/7,55,72,39,0,,
1995/3/8,58,67,52,0.07,,
1995/3/9,51,55,48,0.74,,
1995/3/10,48,60,34,0,,
1995/3/11,51,64,41,0,,
1995/3/12,47,56,36,0,,
1995/3/13,48,58,36,0,,
1995/3/14,52,62,43,0,,
1995/3/15,53,55,51,0.24,,
1995/3/16,51,54,47,0,,
1995/3/17,42,51,38,0.1,,
1995/3/18,45,58,33,0,,
1995/3/19,50,65,36,0,,
1995/3/20,54,71,40,0,,
1995/3/21,61,76,45,0,,
1995/3/22,63,78,49,0,,
1995/3/23,56,66,51,0.61,,
1995/3/24,48,53,44,0.16,,
1995/3/25,44,52,38,0.43,,
1995/3/26,47,59,35,0,,
1995/3/27,52,65,38,0,,
1995/3/28,51,59,46,0,,
1995/3/29,51,54,49,0.02,,
1995/3/30,54,62,49,0.2,,
1995/3/31,53,61,43,0,,
1995/4/1,51,61,39,0,,
1995/4/2,49,54,45,0,,
1995/4/3,45,55,32,0,,
1995/4/4,51,62,38,0,,
1995/4/5,56,68,43,0,,
1995/4/6,61,72,51,0,,
1995/4/7,58,71,46,0,,
1995/4/8,62,72,51,0,,
1995/4/9,58,65,53,0,,
1995/4/10,53,60,49,0,,
1995/4/11,54,63,48,0.01,,
1995/4/12,56,71,39,0,,
1995/4/13,58,61,52,0.54,,
1995/4/14,59,62,55,0,,
1995/4/15,57,61,53,0,,
1995/4/16,59,61,57,0,,
1995/4/17,59,62,56,0.07,,
1995/4/18,58,61,56,0.13,,
1995/4/19,55,64,44,0,,
1995/4/20,59,69,47,0,,
1995/4/21,64,73,56,0.44,,
1995/4/22,61,68,52,0.32,,
1995/4/23,57,68,45,0,,
1995/4/24,59,64,54,0,,
1995/4/25,60,69,53,0,,
1995/4/26,60,67,52,0,,
1995/4/27,64,74,54,0,,
1995/4/28,67,75,55,0,,
1995/4/29,65,72,59,0.03,,
1995/4/30,63,69,58,0,,
1995/5/1,67,79,55,0,,
1995/5/2,64,69,62,0.11,,
1995/5/3,62,70,57,0,,
1995/5/4,60,69,54,0,,
1995/5/5,64,79,48,0,,
1995/5/6,68,83,53,0,,
1995/5/7,71,87,56,0,,
1995/5/8,74,90,58,0,,
1995/5/9,77,90,62,0,,
1995/5/10,65,80,57,0,,
1995/5/11,58,63,53,0.07,,
1995/5/12,62,69,54,0,,
1995/5/13,69,75,62,0.04,,
1995/5/14,66,72,61,0,,
1995/5/15,64,75,55,0,,
1995/5/16,67,81,51,0,,
1995/5/17,71,82,59,0,,
1995/5/18,71,81,61,0,,
1995/5/19,71,72,68,5.53,,
1995/5/20,71,76,67,0.21,,
1995/5/21,67,71,63,0,,
1995/5/22,67,79,54,0,,
1995/5/23,73,84,58,0,,
1995/5/24,71,78,64,0.03,,
1995/5/25,76,85,69,0,,
1995/5/26,76,85,69,0,,
1995/5/27,72,80,67,0.01,,
1995/5/28,73,80,69,0.15,,
1995/5/29,72,84,64,0,,
1995/5/30,74,79,69,0,,
1995/5/31,73,79,72,0,,
1995/6/1,72,77,69,0,,
1995/6/2,77,90,69,0.37,,
1995/6/3,76,84,70,0.06,,
1995/6/4,72,80,68,0,,
1995/6/5,75,87,63,0,,
1995/6/6,74,83,67,0,,
1995/6/7,70,77,64,0,,
1995/6/8,69,73,65,0,,
1995/6/9,71,79,67,0,,
1995/6/10,72,79,64,0,,
1995/6/11,72,80,67,0,,
1995/6/12,72,79,67,0,,
1995/6/13,73,82,67,0,,
1995/6/14,75,83,67,0,,
1995/6/15,74,83,70,0,,
1995/6/16,74,80,67,0,,
1995/6/17,71,76,68,0.79,,
1995/6/18,80,90,69,0,,
1995/6/19,82,92,73,0,,
1995/6/20,75,82,71,4.52,,
1995/6/21,76,80,71,2.19,,
1995/6/22,71,76,70,0.15,,
1995/6/23,72,77,66,0,,
1995/6/24,73,77,68,0.33,,
1995/6/25,80,88,73,0.01,,
1995/6/26,77,85,71,0,,
1995/6/27,77,86,70,0,,
1995/6/28,80,87,71,0,,
1995/6/29,81,89,73,0,,
1995/6/30,82,90,77,0,,
1995/7/1,77,80,76,0.07,,
1995/7/2,75,80,72,0.09,,
1995/7/3,75,80,71,0,,
1995/7/4,74,78,72,0.04,,
1995/7/5,73,76,71,0,,
1995/7/6,72,76,69,0.06,,
1995/7/7,73,76,71,0.63,,
1995/7/8,82,91,74,0,,
1995/7/9,83,92,77,0.01,,
1995/7/10,87,94,78,0,,
1995/7/11,88,95,80,0,,
1995/7/12,89,95,80,0,,
1995/7/13,89,96,82,0,,
1995/7/14,89,95,82,0,,
1995/7/15,88,94,81,0,,
1995/7/16,88,94,82,0,,
1995/7/17,82,93,80,0.06,,
1995/7/18,87,96,78,0,,
1995/7/19,90,98,81,0,,
1995/7/20,90,99,83,0,,
1995/7/21,87,94,80,0,,
1995/7/22,85,92,79,0,,
1995/7/23,84,91,76,0,,
1995/7/24,82,93,79,0.06,,
1995/7/25,86,95,77,0,,
1995/7/26,81,90,77,0.41,,
1995/7/27,84,92,77,0,,
1995/7/28,86,94,78,0,,
1995/7/29,86,95,77,0,,
1995/7/30,87,96,79,0,,
1995/7/31,87,94,79,0,,
1995/8/1,88,96,81,0,,
1995/8/2,86,93,81,0,,
1995/8/3,88,96,80,0,,
1995/8/4,88,96,79,0,,
1995/8/5,89,96,81,0,,
1995/8/6,88,96,81,0,,
1995/8/7,88,95,81,0,,
1995/8/8,82,90,74,1.31,,
1995/8/9,78,84,72,0.78,,
1995/8/10,76,80,71,2.27,,
1995/8/11,83,93,75,0,,
1995/8/12,87,95,80,0,,
1995/8/13,88,98,78,0,,
1995/8/14,86,92,79,0,,
1995/8/15,84,89,77,0,,
1995/8/16,84,91,77,0,,
1995/8/17,85,93,79,0,,
1995/8/18,84,93,76,0.25,,
1995/8/19,81,88,76,0,,
1995/8/20,82,87,78,0,,
1995/8/21,84,90,76,0,,
1995/8/22,83,92,78,0.36,,
1995/8/23,80,86,74,0,,
1995/8/24,80,87,72,0,,
1995/8/25,75,81,73,0.41,,
1995/8/26,76,83,70,0.41,,
1995/8/27,79,88,71,0,,
1995/8/28,81,90,76,0,,
1995/8/29,83,93,75,0,,
1995/8/30,87,97,78,0.08,,
1995/8/31,86,94,79,0,,
1995/9/1,88,98,80,0,,
1995/9/2,89,96,81,0,,
1995/9/3,88,96,81,0,,
1995/9/4,84,93,78,0,,
1995/9/5,82,91,75,0,,
1995/9/6,88,99,80,0,,
1995/9/7,89,100,79,0,,
1995/9/8,83,88,80,0,,
1995/9/9,80,82,77,0,,
1995/9/10,71,78,66,0.04,,
1995/9/11,71,79,67,0,,
1995/9/12,72,78,68,0,,
1995/9/13,71,74,70,0,,
1995/9/14,72,81,67,0,,
1995/9/15,72,79,66,0,,
1995/9/16,72,79,65,0,,
1995/9/17,69,81,58,0,,
1995/9/18,70,81,57,0,,
1995/9/19,69,75,64,0,,
1995/9/20,71,80,65,0,,
1995/9/21,69,80,59,0,,
1995/9/22,70,80,60,0,,
1995/9/23,70,81,59,0,,
1995/9/24,69,76,62,0,,
1995/9/25,70,80,63,0,,
1995/9/26,72,82,62,0,,
1995/9/27,67,73,60,0,,
1995/9/28,70,76,65,0,,
1995/9/29,72,82,65,0,,
1995/9/30,74,82,68,0,,
1995/10/1,72,81,65,0,,
1995/10/2,76,86,68,0,,
1995/10/3,65,76,61,0.09,,
1995/10/4,61,63,58,0.36,,
1995/10/5,59,62,57,0.54,,
1995/10/6,62,68,56,0,,
1995/10/7,61,64,58,0.06,,
1995/10/8,61,64,57,0.01,,
1995/10/9,62,69,57,0,,
1995/10/10,64,74,55,0,,
1995/10/11,68,79,56,0,,
1995/10/12,70,79,61,0,,
1995/10/13,70,79,60,0,,
1995/10/14,68,71,65,0.28,,
1995/10/15,66,76,58,0,,
1995/10/16,65,74,57,0,,
1995/10/17,66,76,56,0,,
1995/10/18,64,69,61,0,,
1995/10/19,65,72,57,0,,
1995/10/20,64,72,57,0,,
1995/10/21,65,70,62,0.02,,
1995/10/22,65,71,62,0,,
1995/10/23,65,71,60,0.07,,
1995/10/24,61,68,57,0.3,,
1995/10/25,57,68,45,0,,
1995/10/26,58,71,46,0,,
1995/10/27,63,71,53,0,,
1995/10/28,63,74,52,0,,
1995/10/29,62,76,50,0,,
1995/10/30,62,72,54,0,,
1995/10/31,57,65,51,0,,
1995/11/1,47,56,43,0,,
1995/11/2,48,60,36,0,,
1995/11/3,50,62,37,0,,
1995/11/4,54,69,41,0,,
1995/11/5,55,72,42,0,,
1995/11/6,60,74,53,0,,
1995/11/7,53,60,44,0,,
1995/11/8,44,60,30,0,,
1995/11/9,49,67,34,0,,
1995/11/10,53,65,44,0,,
1995/11/11,49,66,37,0,,
1995/11/12,52,69,37,0,,
1995/11/13,55,64,45,0,,
1995/11/14,55,63,42,0,,
1995/11/15,49,63,38,0,,
1995/11/16,49,67,36,0,,
1995/11/17,52,67,38,0,,
1995/11/18,57,66,47,0,,
1995/11/19,50,58,46,0,,
1995/11/20,46,51,37,0,,
1995/11/21,43,54,33,0,,
1995/11/22,45,58,33,0,,
1995/11/23,41,49,35,0.01,,
1995/11/24,38,54,27,0,,
1995/11/25,42,61,28,0,,
1995/11/26,47,58,36,0,,
1995/11/27,50,53,47,0,,
1995/11/28,50,54,45,0,,
1995/11/29,51,60,44,0,,
1995/11/30,47,58,40,0,,
1995/12/1,44,55,34,0,,
1995/12/2,46,56,36,0,,
1995/12/3,46,49,44,0.02,,
1995/12/4,41,50,35,0,,
1995/12/5,37,46,29,0,,
1995/12/6,35,44,27,0,,
1995/12/7,34,46,22,0,,
1995/12/8,33,46,23,0,,
1995/12/9,35,50,23,0,,
1995/12/10,43,57,28,0,,
1995/12/11,45,54,36,0,,
1995/12/12,47,54,43,0,,
1995/12/13,45,54,39,0,,
1995/12/14,47,49,45,0,,
1995/12/15,43,47,40,0.03,,
1995/12/16,38,43,33,0.33,,
1995/12/17,40,46,36,0,,
1995/12/18,39,46,34,0,,
1995/12/19,36,49,28,0,,
1995/12/20,39,52,31,0,,
1995/12/21,36,51,27,0,,
1995/12/22,38,54,27,0,,
1995/12/23,39,52,31,0,,
1995/12/24,35,40,32,0,,
1995/12/25,33,39,28,0,,
1995/12/26,36,43,31,0,,
1995/12/27,35,47,26,0,,
1995/12/28,38,48,28,0,,
1995/12/29,33,47,22,0,,
1995/12/30,35,54,23,0,,
1995/12/31,37,52,25,0,,
1996/1/1,36,53,26,0,,
1996/1/2,40,60,26,0,,
1996/1/3,40,46,35,0,,
1996/1/4,42,62,28,0,,
1996/1/5,42,51,33,0,,
1996/1/6,42,52,35,0,,
1996/1/7,42,52,35,0.18,,
1996/1/8,32,43,29,0.04,,
1996/1/9,29,38,21,0,,
1996/1/10,30,44,22,0,,
1996/1/11,34,48,24,0,,
1996/1/12,39,42,36,0.1,,
1996/1/13,40,42,39,0.35,,
1996/1/14,38,42,37,0.04,,
1996/1/15,34,38,32,0.66,,
1996/1/16,33,39,28,0,,
1996/1/17,33,35,31,0.26,,
1996/1/18,32,35,30,0.2,,
1996/1/19,31,36,25,0,,
1996/1/20,30,39,20,0,,
1996/1/21,35,37,32,0.1,,
1996/1/22,37,39,36,0.08,,
1996/1/23,38,44,35,0.06,,
1996/1/24,37,41,32,0,,
1996/1/25,36,40,31,0.05,,
1996/1/26,34,41,27,0,,
1996/1/27,36,48,27,0,,
1996/1/28,39,52,30,0,,
1996/1/29,38,53,28,0,,
1996/1/30,39,51,27,0,,
1996/1/31,42,53,36,0,,
1996/2/1,35,44,25,0,,
1996/2/2,33,41,25,0,,
1996/2/3,33,45,22,0,,
1996/2/4,42,57,30,0,,
1996/2/5,38,48,28,0,,
1996/2/6,37,46,30,0,,
1996/2/7,40,50,31,0,,
1996/2/8,38,44,36,0.16,,
1996/2/9,36,42,32,0,,
1996/2/10,33,46,21,0,,
1996/2/11,44,59,33,0,,
1996/2/12,53,69,39,0,,
1996/2/13,58,75,44,0,,
1996/2/14,57,72,51,0,,
1996/2/15,42,51,39,0,,
1996/2/16,34,40,29,0.12,,
1996/2/17,28,30,26,0.4,,
1996/2/18,26,33,19,0,,
1996/2/19,30,36,21,0,,
1996/2/20,31,36,26,0,,
1996/2/21,33,40,27,0,,
1996/2/22,34,41,30,0,,
1996/2/23,34,42,26,0,,
1996/2/24,36,38,33,0,,
1996/2/25,37,40,35,0.05,,
1996/2/26,40,48,34,0,,
1996/2/27,37,44,31,0,,
1996/2/28,40,54,28,0,,
1996/2/29,49,60,41,0,,
1996/3/1,45,53,39,0,,
1996/3/2,44,60,30,0,,
1996/3/3,50,62,36,0,,
1996/3/4,49,65,33,0,,
1996/3/5,52,58,49,0,,
1996/3/6,57,73,42,0,,
1996/3/7,58,67,55,0,,
1996/3/8,44,58,34,0.01,,
1996/3/9,39,47,32,0.06,,
1996/3/10,43,53,34,0,,
1996/3/11,45,57,33,0,,
1996/3/12,45,56,37,0,,
1996/3/13,51,64,38,0,,
1996/3/14,50,56,49,0.63,,
1996/3/15,48,53,43,0.38,,
1996/3/16,50,54,47,0.52,,
1996/3/17,47,50,43,0.37,,
1996/3/18,42,51,37,0.07,,
1996/3/19,41,46,36,0.18,,
1996/3/20,41,44,37,0.02,,
1996/3/21,45,47,44,0.07,,
1996/3/22,42,45,39,0.01,,
1996/3/23,42,47,39,0,,
1996/3/24,39,43,38,0.44,,
1996/3/25,41,46,36,0.01,,
1996/3/26,44,49,40,0.21,,
1996/3/27,44,48,41,0.2,,
1996/3/28,43,46,40,0.87,,
1996/3/29,47,50,43,1.22,,
1996/3/30,49,58,44,0,,
1996/3/31,49,52,45,0,,
1996/4/1,45,52,34,0.05,,
1996/4/2,46,52,38,0,,
1996/4/3,47,56,36,0,,
1996/4/4,49,62,36,0,,
1996/4/5,54,64,42,0,,
1996/4/6,61,71,53,0.01,,
1996/4/7,62,70,49,0,,
1996/4/8,58,66,53,0,,
1996/4/9,52,56,47,0.02,,
1996/4/10,52,61,44,0.09,,
1996/4/11,52,60,43,0,,
1996/4/12,49,56,44,0.01,,
1996/4/13,49,54,43,0,,
1996/4/14,49,53,46,0.02,,
1996/4/15,51,58,44,0,,
1996/4/16,62,76,46,0,,
1996/4/17,67,75,62,0,,
1996/4/18,62,70,54,0.01,,
1996/4/19,58,67,50,0,,
1996/4/20,60,69,46,0,,
1996/4/21,58,68,45,0,,
1996/4/22,59,73,45,0,,
1996/4/23,64,79,50,0,,
1996/4/24,68,84,53,0,,
1996/4/25,72,82,61,0,,
1996/4/26,73,85,60,0,,
1996/4/27,69,75,65,0.22,,
1996/4/28,67,70,65,0.51,,
1996/4/29,68,73,65,0.08,,
1996/4/30,67,76,59,0,,
1996/5/1,70,81,60,0,,
1996/5/2,69,75,62,0,,
1996/5/3,62,68,59,2.2,,
1996/5/4,58,65,52,0.02,,
1996/5/5,62,70,50,0,,
1996/5/6,62,68,57,0.32,,
1996/5/7,64,70,60,0.78,,
1996/5/8,66,77,54,0,,
1996/5/9,67,79,52,0,,
1996/5/10,66,75,57,0,,
1996/5/11,69,78,60,0.02,,
1996/5/12,68,80,54,0,,
1996/5/13,70,80,60,0,,
1996/5/14,69,75,64,0,,
1996/5/15,64,70,61,0,,
1996/5/16,64,69,59,0,,
1996/5/17,69,79,60,0,,
1996/5/18,67,75,60,0,,
1996/5/19,72,80,63,0,,
1996/5/20,76,89,63,0,,
1996/5/21,77,88,64,0,,
1996/5/22,75,85,62,0,,
1996/5/23,73,82,63,0,,
1996/5/24,72,82,61,0,,
1996/5/25,71,79,63,0.03,,
1996/5/26,71,81,63,0,,
1996/5/27,67,71,64,0,,
1996/5/28,69,77,65,0,,
1996/5/29,69,78,62,0,,
1996/5/30,71,80,64,0,,
1996/5/31,74,82,65,0,,
1996/6/1,76,85,68,0,,
1996/6/2,79,88,67,0,,
1996/6/3,77,82,72,0.2,,
1996/6/4,71,76,68,0.02,,
1996/6/5,68,78,62,0.06,,
1996/6/6,71,78,64,0,,
1996/6/7,72,76,70,1.27,,
1996/6/8,73,80,67,0,,
1996/6/9,76,86,70,0.19,,
1996/6/10,79,86,74,0,,
1996/6/11,74,80,69,0.15,,
1996/6/12,78,88,68,0,,
1996/6/13,81,91,71,0,,
1996/6/14,84,92,74,0,,
1996/6/15,86,94,76,0,,
1996/6/16,81,86,75,0.43,,
1996/6/17,80,85,78,0.06,,
1996/6/18,80,88,69,0,,
1996/6/19,80,85,75,0.07,,
1996/6/20,76,82,72,0,,
1996/6/21,78,88,70,0,,
1996/6/22,81,91,71,0,,
1996/6/23,79,86,71,0.2,,
1996/6/24,68,72,64,2.8,,
1996/6/25,70,72,67,0.26,,
1996/6/26,74,80,69,0,,
1996/6/27,75,79,73,0.08,,
1996/6/28,76,82,72,2.77,,
1996/6/29,78,83,73,0.32,,
1996/6/30,76,81,71,0,,
1996/7/1,78,86,71,0,,
1996/7/2,79,83,75,0,,
1996/7/3,75,78,73,5.13,,
1996/7/4,79,83,75,0.17,,
1996/7/5,77,81,75,3.59,,
1996/7/6,82,91,75,0,,
1996/7/7,84,92,76,0,,
1996/7/8,77,85,73,0,,
1996/7/9,73,78,68,0,,
1996/7/10,69,73,67,1.59,,
1996/7/11,71,74,68,0.14,,
1996/7/12,72,76,70,0.09,,
1996/7/13,76,84,67,0,,
1996/7/14,76,78,73,0.61,,
1996/7/15,76,81,73,0.74,,
1996/7/16,75,79,72,0.76,,
1996/7/17,83,92,75,0.14,,
1996/7/18,80,87,74,0.06,,
1996/7/19,79,86,74,0.24,,
1996/7/20,82,94,73,0.92,,
1996/7/21,79,87,75,0.37,,
1996/7/22,82,88,76,0,,
1996/7/23,88,97,80,0,,
1996/7/24,89,97,82,0,,
1996/7/25,88,96,83,0,,
1996/7/26,87,93,81,0,,
1996/7/27,86,91,81,0,,
1996/7/28,87,92,81,0,,
1996/7/29,87,94,80,0,,
1996/7/30,87,95,80,0,,
1996/7/31,85,92,78,0,,
1996/8/1,85,89,81,0.03,,
1996/8/2,85,90,81,0,,
1996/8/3,87,94,81,0,,
1996/8/4,88,98,80,0,,
1996/8/5,87,96,79,0,,
1996/8/6,87,97,79,0,,
1996/8/7,88,98,79,0,,
1996/8/8,87,95,80,0,,
1996/8/9,86,94,80,0,,
1996/8/10,87,96,81,0,,
1996/8/11,88,96,80,0,,
1996/8/12,84,89,79,0,,
1996/8/13,80,87,74,0.77,,
1996/8/14,81,88,72,0,,
1996/8/15,83,91,75,0,,
1996/8/16,83,90,76,0,,
1996/8/17,83,91,76,0,,
1996/8/18,81,90,78,0.05,,
1996/8/19,80,86,75,1.47,,
1996/8/20,82,89,78,0.08,,
1996/8/21,82,89,78,0,,
1996/8/22,82,89,76,0,,
1996/8/23,77,82,73,0,,
1996/8/24,75,79,71,0,,
1996/8/25,80,87,71,0,,
1996/8/26,82,90,75,0.19,,
1996/8/27,78,82,74,0.06,,
1996/8/28,75,81,71,0,,
1996/8/29,75,80,70,0.05,,
1996/8/30,72,78,67,0.56,,
1996/8/31,76,85,65,0,,
1996/9/1,78,86,70,0,,
1996/9/2,77,86,68,0,,
1996/9/3,77,86,67,0,,
1996/9/4,77,84,70,0,,
1996/9/5,78,87,70,0,,
1996/9/6,75,83,71,0.05,,
1996/9/7,75,78,71,0.07,,
1996/9/8,78,86,74,0.14,,
1996/9/9,74,81,68,0,,
1996/9/10,77,84,70,0,,
1996/9/11,78,85,71,0,,
1996/9/12,77,88,70,0.07,,
1996/9/13,75,83,69,0.01,,
1996/9/14,78,83,71,0,,
1996/9/15,79,89,74,0,,
1996/9/16,79,89,71,0,,
1996/9/17,79,86,74,0,,
1996/9/18,79,87,74,0.31,,
1996/9/19,72,76,68,0.7,,
1996/9/20,74,80,69,0,,
1996/9/21,71,80,60,0,,
1996/9/22,71,80,65,0,,
1996/9/23,71,82,61,0,,
1996/9/24,74,83,66,0,,
1996/9/25,75,85,68,0,,
1996/9/26,73,81,68,0,,
1996/9/27,71,77,63,0,,
1996/9/28,72,82,65,0,,
1996/9/29,73,80,66,0,,
1996/9/30,70,80,64,0,,
1996/10/1,68,75,62,0,,
1996/10/2,70,80,59,0,,
1996/10/3,69,78,65,0,,
1996/10/4,67,76,57,0,,
1996/10/5,71,86,58,0,,
1996/10/6,60,70,56,1.23,,
1996/10/7,55,58,54,1.22,,
1996/10/8,58,64,54,0.27,,
1996/10/9,59,72,50,0,,
1996/10/10,64,73,57,0,,
1996/10/11,65,70,62,0,,
1996/10/12,67,73,62,0,,
1996/10/13,65,67,63,0,,
1996/10/14,66,74,60,0,,
1996/10/15,64,76,56,0,,
1996/10/16,64,75,54,0,,
1996/10/17,67,75,61,0,,
1996/10/18,64,73,58,0,,
1996/10/19,63,72,54,0,,
1996/10/20,60,69,50,0,,
1996/10/21,66,76,53,0,,
1996/10/22,69,74,62,0,,
1996/10/23,71,79,65,0,,
1996/10/24,67,77,60,0,,
1996/10/25,62,66,60,0.02,,
1996/10/26,57,63,51,0,,
1996/10/27,55,67,44,0,,
1996/10/28,62,77,53,0,,
1996/10/29,65,76,56,0,,
1996/10/30,67,71,63,0.17,,
1996/10/31,64,68,63,0.33,,
1996/11/1,53,63,49,0.8,,
1996/11/2,53,59,49,0,,
1996/11/3,57,66,49,0,,
1996/11/4,61,63,59,0.39,,
1996/11/5,63,66,60,0.04,,
1996/11/6,56,63,50,0.07,,
1996/11/7,52,54,50,0.38,,
1996/11/8,53,55,52,1.06,,
1996/11/9,55,60,51,0.09,,
1996/11/10,59,65,53,0,,
1996/11/11,61,65,58,0.33,,
1996/11/12,50,61,45,0.11,,
1996/11/13,43,51,38,0,,
1996/11/14,49,55,42,0,,
1996/11/15,48,51,45,0,,
1996/11/16,49,56,44,0,,
1996/11/17,45,51,42,0.02,,
1996/11/18,44,54,33,0,,
1996/11/19,44,60,33,0,,
1996/11/20,51,63,38,0,,
1996/11/21,49,55,43,0,,
1996/11/22,49,58,41,0,,
1996/11/23,52,62,45,0,,
1996/11/24,49,63,42,0,,
1996/11/25,50,62,40,0,,
1996/11/26,53,58,51,0.15,,
1996/11/27,46,52,41,0,,
1996/11/28,45,51,40,0.18,,
1996/11/29,45,49,42,0.12,,
1996/11/30,39,44,37,0,,
1996/12/1,36,45,27,0,,
1996/12/2,37,47,27,0,,
1996/12/3,47,55,35,0,,
1996/12/4,48,51,44,0.2,,
1996/12/5,39,45,33,0,,
1996/12/6,35,44,27,0,,
1996/12/7,35,49,26,0,,
1996/12/8,37,51,26,0,,
1996/12/9,45,53,37,0,,
1996/12/10,43,53,31,0,,
1996/12/11,41,56,31,0,,
1996/12/12,42,56,32,0,,
1996/12/13,42,60,31,0,,
1996/12/14,43,62,32,0,,
1996/12/15,46,65,32,0,,
1996/12/16,46,59,36,0,,
1996/12/17,43,50,39,0,,
1996/12/18,36,42,30,0,,
1996/12/19,34,47,26,0,,
1996/12/20,36,52,26,0,,
1996/12/21,39,57,29,0,,
1996/12/22,43,57,33,0,,
1996/12/23,38,52,26,0,,
1996/12/24,42,63,29,0,,
1996/12/25,45,59,34,0,,
1996/12/26,43,51,36,0,,
1996/12/27,40,44,32,0,,
1996/12/28,40,44,38,0,,
1996/12/29,38,44,36,0,,
1996/12/30,39,48,35,0,,
1996/12/31,44,54,33,0.03,,
1997/1/1,42,49,36,0,,
1997/1/2,32,42,22,0,,
1997/1/3,38,39,32,0.17,,
1997/1/4,36,41,32,0.42,,
1997/1/5,33,41,28,0.01,,
1997/1/6,28,35,22,0,,
1997/1/7,28,34,21,0,,
1997/1/8,27,35,22,0,,
1997/1/9,30,39,26,0,,
1997/1/10,31,42,23,0,,
1997/1/11,32,45,25,0,,
1997/1/12,35,52,24,0,,
1997/1/13,45,59,34,0,,
1997/1/14,36,47,32,0.02,,
1997/1/15,36,39,33,0,,
1997/1/16,39,43,36,0.08,,
1997/1/17,41,44,39,0.09,,
1997/1/18,37,44,33,0,,
1997/1/19,36,49,28,0,,
1997/1/20,42,55,31,0,,
1997/1/21,40,48,33,0,,
1997/1/22,32,38,25,0,,
1997/1/23,32,36,32,0.3,,
1997/1/24,31,36,28,0,,
1997/1/25,29,40,21,0,,
1997/1/26,33,47,24,0,,
1997/1/27,41,54,29,0,,
1997/1/28,41,56,31,0,,
1997/1/29,41,54,30,0,,
1997/1/30,44,49,41,0,,
1997/1/31,41,46,38,0,,
1997/2/1,36,42,33,0.35,,
1997/2/2,37,40,33,0.05,,
1997/2/3,33,38,29,0,,
1997/2/4,34,37,30,0.09,,
1997/2/5,38,41,36,0,,
1997/2/6,37,42,31,0,,
1997/2/7,38,44,35,0,,
1997/2/8,39,45,36,0.03,,
1997/2/9,38,52,28,0,,
1997/2/10,39,51,31,0,,
1997/2/11,35,45,27,0,,
1997/2/12,36,49,25,0,,
1997/2/13,39,50,29,0,,
1997/2/14,42,51,34,0,,
1997/2/15,47,59,39,0,,
1997/2/16,37,49,31,0,,
1997/2/17,36,47,26,0,,
1997/2/18,38,56,26,0,,
1997/2/19,44,59,30,0,,
1997/2/20,48,67,34,0,,
1997/2/21,48,56,34,0,,
1997/2/22,43,53,38,0,,
1997/2/23,45,53,37,0.02,,
1997/2/24,52,59,46,0.02,,
1997/2/25,51,55,51,0.05,,
1997/2/26,49,51,45,0.54,,
1997/2/27,53,63,45,0,,
1997/2/28,49,58,47,0.2,,
1997/3/1,48,55,42,0,,
1997/3/2,47,53,42,0,,
1997/3/3,42,54,32,0,,
1997/3/4,46,62,32,0,,
1997/3/5,53,65,40,0,,
1997/3/6,60,70,54,0.06,,
1997/3/7,56,62,53,0,,
1997/3/8,58,69,46,0,,
1997/3/9,62,74,51,0,,
1997/3/10,60,66,56,1.33,,
1997/3/11,51,58,46,1.05,,
1997/3/12,50,53,45,1.55,,
1997/3/13,55,60,49,0,,
1997/3/14,51,58,46,0.05,,
1997/3/15,45,48,42,0.5,,
